ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Manufacturer_Model,Price
45728377,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,131114 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,SSANGYONG REXTON,22649
45804939,746,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.5,200533 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10,TOYOTA Prius,10976
45777549,-,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,100300 km,4.0,Automatic,Front,04-May,Left wheel,Black,2,FORD Fiesta,13485
45730817,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,45220 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,SSANGYONG Actyon,44166
45815237,781,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,159901 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12,TOYOTA RAV 4,5959
45733341,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,379354 km,4.0,Automatic,Front,04-May,Left wheel,Orange,4,HYUNDAI Sonata,9722
45732942,707,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2,85419 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Sonata,7056
45815361,-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000 km,4.0,Variator,Front,04-May,Right-hand drive,White,6,TOYOTA Aqua,14113
45385047,640,FORD,Focus,2013,Sedan,Yes,Petrol,2,116800 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,FORD Focus,14113
45808533,831,KIA,Sorento,2011,Jeep,Yes,Petrol,2.4,0 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,12,KIA Sorento,941
45762787,-,TOYOTA,Vitz,2012,Sedan,No,Petrol,1,110000 km,3.0,Automatic,Front,04-May,Right-hand drive,White,6,TOYOTA Vitz,11604
45766984,-,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,240000 km,4.0,Automatic,Front,>5,Left wheel,White,8,HONDA Insight,14113
45803628,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,65283 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,12544
45798349,-,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,180000 km,4.0,Variator,Front,04-May,Left wheel,Sky blue,8,HONDA Civic,18817
45806423,-,MERCEDES-BENZ,E 220,2007,Universal,No,Diesel,2.2 Turbo,220000 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,4,MERCEDES-BENZ E 220,20698
45804896,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,117862 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,27259
44698162,-,MERCEDES-BENZ,CLA 250,2014,Sedan,Yes,Petrol,2.0 Turbo,77000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8,MERCEDES-BENZ CLA 250,46728
45769460,751,HYUNDAI,Tucson,2013,Jeep,Yes,Petrol,2.4,53717 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0,HYUNDAI Tucson,3763
45798478,639,FORD,Focus,2014,Sedan,Yes,Petrol,2,134400 km,4.0,Tiptronic,Front,04-May,Left wheel,Red,8,FORD Focus,13172
45578070,-,NISSAN,Vanette,2005,Goods wagon,No,Diesel,2.2,3000 km,2.0,Manual,Rear,04-May,Left wheel,White,2,NISSAN Vanette,7840
45754363,-,BMW,X5,2006,Jeep,Yes,Diesel,3.0 Turbo,235000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,BMW X5,22894
45369356,1292,LAND ROVER,Land Rover Sport,2016,Jeep,Yes,Petrol,3,51000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,10,LAND ROVER Land Rover Sport,114468
45802599,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,201373 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Santa FE,27259
45769589,2377,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,54875 km,8.0,Automatic,Rear,04-May,Left wheel,Grey,12,TOYOTA Tundra,11290
45768995,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,114526 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Prius,392
45776995,-,MERCEDES-BENZ,C 180,1998,Sedan,No,CNG,1.8,250000 km,4.0,Automatic,Rear,04-May,Left wheel,White,0,MERCEDES-BENZ C 180,6586
45770294,-,MERCEDES-BENZ,E 320,1997,Sedan,Yes,LPG,3.2,170000 km,6.0,Manual,Rear,04-May,Left wheel,Green,4,MERCEDES-BENZ E 320,7840
45808499,530,MINI,Cooper S Cabrio,2013,Hatchback,Yes,Petrol,1.6,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,MINI Cooper S Cabrio,862
45641230,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,9722
45646393,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Camry,3763
45809689,751,HONDA,Civic,2013,Coupe,Yes,Petrol,2.4,103929 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4,HONDA Civic,35567
45768400,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,52059
45792611,-,FORD,Transit Connect,2004,Goods wagon,No,Diesel,1.8,223000 km,4.0,Manual,Front,02-Mar,Left wheel,Silver,2,FORD Transit Connect,13799
45797429,-,TOYOTA,Ist,2005,Hatchback,No,LPG,1.5,137000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,2,TOYOTA Ist,11133
45373583,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,170000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12,TOYOTA Prius,19800
45720188,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4 Turbo,20800 km,4.0,Automatic,Rear,04-May,Left wheel,Black,6,CHEVROLET Cruze,15681
45641622,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,90000 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,LEXUS RX 450,44846
45645625,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,11133
45803194,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,301827 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15681
45615522,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,129128 km,4.0,Automatic,4x4,04-May,Left wheel,White,0,NISSAN Juke,3607
45801911,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,79845 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,25299
45646838,919,BMW,X5,2012,Jeep,Yes,Diesel,3,70994 km,6.0,Automatic,4x4,04-May,Left wheel,Black,0,BMW X5,34811
45730155,639,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,87681 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,SSANGYONG REXTON,45633
45437488,-,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,80000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,5,HONDA Insight,15053
45263074,784,CHEVROLET,Equinox LT,2017,Jeep,No,Petrol,1.5 Turbo,31006 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10,CHEVROLET Equinox LT,26657
45658655,1363,LEXUS,GX 460,2012,Sedan,Yes,Petrol,4.6,150909 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,4077
45763182,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,184250 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,HONDA Insight,220
45696053,-,BMW,X6,2010,Jeep,Yes,Petrol,3.5 Turbo,165000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,8,BMW X6,50178
45809781,1249,NISSAN,Altima,2017,Sedan,Yes,Petrol,2.5,45022 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,NISSAN Altima,10506
45801007,-,MERCEDES-BENZ,Sprinter,1998,Microbus,No,Diesel,3.5,7563145 km,4.0,Manual,Rear,04-May,Left wheel,Yellow,2,MERCEDES-BENZ Sprinter,15053
45786818,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,60000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,4,HONDA FIT,8467
45207126,637,SUZUKI,Swift,2014,Hatchback,No,Petrol,0.7,11000 km,3.0,Automatic,Front,04-May,Right-hand drive,Silver,2,SUZUKI Swift,9000
45804812,-,INFINITI,FX35,2003,Jeep,Yes,Petrol,3.5,140000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,6,INFINITI FX35,15053
45758420,934,TOYOTA,RAV 4,2015,Jeep,Yes,Petrol,2.5,91174 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0,TOYOTA RAV 4,20385
45731498,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,45984 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI H1,16778
44753173,900,CHRYSLER,200,2015,Sedan,No,Petrol,2.4,196800 km,4.0,Automatic,Front,04-May,Left wheel,Brown,10,CHRYSLER 200,20385
45808626,919,BMW,740,2012,Sedan,Yes,Petrol,3,199536 km,6.0,Automatic,Rear,04-May,Left wheel,Silver,12,BMW 740,5175
45756928,-,OPEL,Vectra,1993,Sedan,No,Petrol,1.6,1000 km,4.0,Manual,Front,04-May,Left wheel,Blue,4,OPEL Vectra,2500
45802871,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,119038 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Santa FE,48108
45732580,971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,113321 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Santa FE,52696
45732574,833,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,94595 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,57108
45813988,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,32114 km,4.0,Automatic,Rear,04-May,Left wheel,Silver,12,MERCEDES-BENZ E 300,627
45772061,1714,TOYOTA,Tacoma,2017,Sedan,Yes,Petrol,3.5,174827 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,TOYOTA Tacoma,3763
45774065,-,MERCEDES-BENZ,E 200,1999,Sedan,No,CNG,2,165000 km,4.0,Manual,Rear,04-May,Left wheel,White,6,MERCEDES-BENZ E 200,7840
45813360,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,91760 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,FORD Fusion,314
45728523,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,94638 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,SSANGYONG REXTON,49459
45732789,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,157224 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI Sonata,17305
45650490,1624,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.5,297378 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,TOYOTA Highlander,627
45789964,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,79776 km,4.0,Automatic,Front,04-May,Left wheel,White,4,KIA Sportage,6899
45781871,-,VOLKSWAGEN,Jetta,2011,Sedan,Yes,LPG,2.5,169600 km,5.0,Tiptronic,Front,04-May,Left wheel,Black,8,VOLKSWAGEN Jetta,16308
45802744,769,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,208726 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Santa FE,16904
45772841,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,171221 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,9565
43802229,-,TOYOTA,Land Cruiser Prado,2010,Jeep,Yes,Petrol,2.7,90000 km,4.0,Automatic,4x4,02-Mar,Left wheel,White,8,TOYOTA Land Cruiser Prado,49864
45648489,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,472304 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,TOYOTA Highlander,784
45661461,690,LEXUS,RX 400,2016,Jeep,Yes,Hybrid,3.5,27038 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,LEXUS RX 400,392
45806794,-,OPEL,Astra,2002,Coupe,Yes,Petrol,1.8,300000 km,4.0,Manual,Front,02-Mar,Left wheel,Blue,4,OPEL Astra,5018
45770134,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8.0,Automatic,4x4,04-May,Left wheel,Black,0,LEXUS GX 460,39829
45773725,765,HYUNDAI,Tucson,2015,Jeep,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,0,HYUNDAI Tucson,1019
45803382,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,639273 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Sonata,10349
45751259,609,TOYOTA,RAV 4,2018,Sedan,Yes,Hybrid,2.5,73646 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12,TOYOTA RAV 4,13328
45756839,-,LEXUS,RX 350,2007,Jeep,Yes,Petrol,3.5,128500 km,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,LEXUS RX 350,26657
45806576,1079,TOYOTA,4Runner,2018,Jeep,Yes,Petrol,2,78579 km,4.0,Automatic,Front,04-May,Left wheel,Purple,12,TOYOTA 4Runner,10349
45806754,831,FORD,Fiesta,2017,Hatchback,Yes,Petrol,1.6,61803 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,FORD Fiesta,5331
45776651,-,LAND ROVER,Freelander,2004,Jeep,Yes,LPG,1.8,180000 km,4.0,Manual,4x4,04-May,Left wheel,Black,6,LAND ROVER Freelander,10036
45656238,585,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,74838 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Prius,3450
45812605,645,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,403538 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,HYUNDAI Elantra,314
45793537,-,VOLKSWAGEN,Golf,1996,Sedan,No,Petrol,2,0 km,4.0,Manual,Front,04-May,Left wheel,Silver,0,VOLKSWAGEN Golf,3763
45773887,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930 km,4.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 300,22580
45433278,779,TOYOTA,RAV 4,2013,Jeep,No,Petrol,2.5,121400 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,6,TOYOTA RAV 4,34811
45808864,1053,FORD,Explorer,2014,Jeep,Yes,Petrol,3.5,88033 km,4.0,Automatic,Front,04-May,Left wheel,White,4,FORD Explorer,56340
45732565,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,136663 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,HYUNDAI Santa FE,52991
45815247,2297,MERCEDES-BENZ,G 63 AMG,2016,Jeep,Yes,Petrol,5.5,39325 km,8.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ G 63 AMG,31675
45803227,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,272769 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,15053
45760574,289,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843 km,4.0,Automatic,Front,04-May,Left wheel,Grey,0,FORD Escape,188
45504346,475,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.4,100280 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8,CHEVROLET Cruze,14113
45805601,-,OPEL,Zafira,2007,Universal,Yes,Diesel,1.9 Turbo,0 km,4.0,Manual,Front,04-May,Left wheel,Beige,6,OPEL Zafira,13485
45451157,-,HONDA,Elysion,2004,Minivan,Yes,LPG,2.4,190000 km,4.0,Tiptronic,Front,04-May,Right-hand drive,White,10,HONDA Elysion,12600
45801980,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,33091 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,18503
45765817,1091,MAZDA,CX-9,2016,Sedan,Yes,Petrol,2.5,154862 km,4.0,Automatic,4x4,04-May,Left wheel,Red,12,MAZDA CX-9,3293
45806138,-,VOLKSWAGEN,Passat,1999,Sedan,No,Petrol,1.8 Turbo,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4,VOLKSWAGEN Passat,3763
45646363,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,784
45654425,831,HYUNDAI,Sonata,2011,Jeep,Yes,Hybrid,2.4,278989 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,HYUNDAI Sonata,470
45805880,-,MITSUBISHI,Outlander,2005,Jeep,No,Petrol,2.4,164000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,2,MITSUBISHI Outlander,14426
45732735,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,417661 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,10036
45772281,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,121840 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,HYUNDAI Elantra,7683
45806092,-,OPEL,Astra,1998,Sedan,No,Petrol,1.6,2800000 km,1.0,Manual,Front,04-May,Left wheel,Blue,1,OPEL Astra,3500
45793538,1090,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2,61237 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,CHEVROLET Captiva,9377
45759676,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0,SUBARU Forester,314
45732375,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,195933 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Santa FE,46991
45815773,-,HONDA,Elysion,2005,Minivan,No,Petrol,3,175000 km,8.0,Automatic,Front,04-May,Right-hand drive,White,2,HONDA Elysion,14583
45768502,639,FORD,Focus,2014,Sedan,Yes,Petrol,2,142330 km,4.0,Automatic,Front,04-May,Left wheel,Black,12,FORD Focus,314
45065093,781,VOLKSWAGEN,Jetta SE,2018,Sedan,No,Petrol,1.4,6380 km,4.0,Automatic,Front,04-May,Left wheel,White,8,VOLKSWAGEN Jetta SE,26814
45761247,382,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,52062 km,4.0,Automatic,Front,04-May,Left wheel,Blue,0,CHEVROLET Volt,26030
45732829,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,347600 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,10036
45651615,1850,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3.5,366869 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ ML 350,3763
45816158,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,216118 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12,HYUNDAI Sonata,549
45774076,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,29793
45801186,-,BMW,545,2004,Sedan,Yes,Petrol,4.4,210000 km,8.0,Tiptronic,Rear,04-May,Left wheel,Black,6,BMW 545,15053
45813365,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,92500 km,6.0,Automatic,Rear,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,28225
45647568,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4.0,Automatic,Front,04-May,Left wheel,White,12,TOYOTA Camry,3136
45543495,639,FORD,Focus,2014,Hatchback,Yes,Petrol,2,90000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,FORD Focus,14740
45648495,1405,BMW,X5,2009,Jeep,Yes,Diesel,3,229854 km,6.0,Automatic,4x4,04-May,Left wheel,Green,0,BMW X5,1803
45660813,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,LEXUS RX 450,392
45803364,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,389854 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Sonata,10036
45810071,1249,CHEVROLET,Impala,2017,Sedan,Yes,Petrol,2.5,56486 km,4.0,Automatic,Front,04-May,Left wheel,Golden,4,CHEVROLET Impala,35617
45792036,1714,TOYOTA,Highlander,2017,Sedan,Yes,Petrol,3.5,34082 km,6.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Highlander,17876
45617727,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,138384 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,706
45788528,-,NISSAN,Skyline,2003,Sedan,No,Petrol,2.5,117000 km,6.0,Automatic,Rear,04-May,Right-hand drive,Silver,3,NISSAN Skyline,5000
45418057,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,156000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,HONDA FIT,10349
45755432,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Petrol,3.5,208000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,10,MERCEDES-BENZ E 350,18817
45536431,642,MITSUBISHI,Outlander,2012,Jeep,No,Petrol,2,103000 km,4.0,Variator,Front,04-May,Left wheel,Grey,12,MITSUBISHI Outlander,20385
45798183,-,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,156000 km,4.0,Variator,Front,04-May,Left wheel,Silver,4,TOYOTA Prius,12231
42142140,586,TOYOTA,Prius V,2012,Hatchback,Yes,Hybrid,1.8,14136 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8,TOYOTA Prius V,17876
45815268,1018,MERCEDES-BENZ,C 300,2011,Sedan,Yes,Petrol,3,155058 km,6.0,Automatic,Rear,04-May,Left wheel,White,12,MERCEDES-BENZ C 300,549
45769888,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6.0,Automatic,4x4,04-May,Left wheel,Black,12,MERCEDES-BENZ E 350,12388
45757556,753,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2.4,180067 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,HYUNDAI Sonata,1490
45722415,915,BMW,X5,2014,Jeep,Yes,Diesel,3.0 Turbo,103000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,12,BMW X5,100355
45761262,-,MERCEDES-BENZ,C 220,2001,Sedan,No,Diesel,2.2 Turbo,250000 km,1.0,Tiptronic,Rear,04-May,Left wheel,Blue,4,MERCEDES-BENZ C 220,10349
45792375,530,KIA,SOUL,2013,Sedan,No,Petrol,1.6,131200 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,KIA SOUL,18189
45771963,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,221760 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12,TOYOTA Prius,706
45804201,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,151144 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Tucson,25591
45802177,915,HYUNDAI,H1,2014,Minivan,Yes,Diesel,3,114142 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI H1,31581
45810144,966,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2,158267 km,4.0,Automatic,Front,04-May,Left wheel,White,4,CHEVROLET Lacetti,11099
45809760,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,80827 km,4.0,Automatic,Front,04-May,Left wheel,Green,12,CHEVROLET Cruze,2901
45729656,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,83147 km,4.0,Automatic,Front,04-May,Left wheel,White,4,HYUNDAI Elantra,28830
45808967,1011,FORD,Explorer,2016,Jeep,Yes,Petrol,2.3,125072 km,4.0,Automatic,Front,04-May,Left wheel,White,4,FORD Explorer,79902
45813472,915,BMW,X5,2014,Jeep,Yes,Petrol,3,145474 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,BMW X5,784
45435594,-,MERCEDES-BENZ,Sprinter,2010,Microbus,No,Diesel,2.2 Turbo,232722 km,4.0,Tiptronic,Rear,04-May,Left wheel,White,4,MERCEDES-BENZ Sprinter,41710
45781372,-,SUBARU,Legacy,2002,Universal,No,CNG,2,188645 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,2,SUBARU Legacy,6899
44045326,1031,MAZDA,Demio,2013,Hatchback,No,Petrol,1.2,129000 km,4.0,Automatic,Front,04-May,Right-hand drive,Grey,4,MAZDA Demio,8000
45769381,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,MERCEDES-BENZ E 350,5802
45730619,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,60227 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,SSANGYONG REXTON,9252
45798180,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,117771 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4,HYUNDAI Elantra,11368
45763112,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,136000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8,HYUNDAI Elantra,18189
45772852,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,6.2,274771 km,8.0,Automatic,Rear,04-May,Left wheel,White,12,MERCEDES-BENZ E 350,314
45809994,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,20000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4,TOYOTA Aqua,31211
45810295,1080,PORSCHE,Cayenne,2014,Jeep,Yes,Petrol,3.6,186282 km,6.0,Automatic,4x4,04-May,Left wheel,White,12,PORSCHE Cayenne,1176
45731154,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,175342 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4,HYUNDAI H1,31581
45793663,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,78082 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,TOYOTA Camry,21953
45788701,-,BMW,325,1995,Sedan,Yes,Petrol,2.5,300000 km,6.0,Manual,Rear,04-May,Left wheel,Black,9,BMW 325,5331
45781862,-,MERCEDES-BENZ,270,1988,Microbus,No,Diesel,2.4,13758 km,4.0,Manual,Rear,04-May,Left wheel,Yellow,0,MERCEDES-BENZ 270,3763
