Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Doors,Color,Airbags,Age,Price
1493,28,229,9,1,1,3.5,77205,0,1,7,12,9,1568
0,2,37,9,0,5,3.0,150300,1,1,14,0,22,14740
1202,10,369,4,1,5,2.4,74499,0,1,1,12,8,1254
0,44,477,9,0,2,1.8,0,0,1,11,12,14,14113
761,44,477,3,0,2,1.8,124000,2,1,7,8,15,15524
779,44,163,9,1,2,2.5,124912,0,1,14,12,12,3763
781,42,451,4,0,5,2.5,118000,2,1,1,12,13,17562
831,41,83,4,1,5,1.6,70087,0,1,2,4,8,40092
707,31,452,4,0,5,2.0,112000,2,1,7,10,14,17249
862,17,333,7,1,1,2.5,85226,0,1,2,4,14,13454
638,22,446,9,1,5,2.0,39265,0,1,1,4,11,16465
0,37,381,3,1,5,2.9,25000,2,1,12,6,23,2195
697,28,610,7,0,1,2.2,170000,0,1,1,4,13,30000
1104,2,624,4,1,5,3.0,204461,0,1,14,0,10,15994
707,41,375,4,1,1,2.0,217258,0,1,1,4,14,16741
781,44,163,9,1,2,2.5,156518,0,1,14,12,13,3607
1091,27,419,9,0,5,2.5,152000,2,1,7,12,9,26657
645,44,477,3,1,2,1.8,326325,0,1,12,0,14,3920
975,1,486,4,1,5,3.2,98000,2,1,1,12,13,35800
1282,5,174,4,1,1,2.0,74588,0,1,14,4,18,6586
830,44,638,9,1,5,1.5,0,0,1,14,12,6,1960
0,2,624,4,1,5,3.0,240000,2,1,1,6,24,13485
642,5,408,9,1,5,2.0,91654,0,1,11,4,13,24302
645,5,206,9,1,1,1.8,241768,0,1,12,4,14,10697
0,28,120,9,1,5,1.8,71000,0,1,14,0,12,27911
770,17,587,4,1,1,1.7,140000,0,1,14,4,9,35269
583,17,243,9,1,5,1.6,125933,0,1,12,4,14,15323
607,44,163,9,1,2,2.5,9626,0,1,1,12,6,3450
692,8,319,3,1,5,1.2,126702,0,1,2,4,17,3920
779,44,493,4,1,5,2.5,193960,0,1,7,12,12,5018
0,28,556,6,1,1,3.0,30000,2,1,14,2,16,47042
0,28,607,7,0,1,2.2,178000,1,1,5,8,15,43905
690,5,408,9,1,5,1.5,238784,0,1,1,12,9,3136
1202,17,530,4,0,5,2.4,49000,2,1,12,12,8,38260
781,47,462,9,1,5,2.5,81115,2,1,1,12,13,20450
891,17,545,9,1,5,2.0,38804,0,1,14,4,9,60345
528,33,370,4,0,5,1.6,65600,2,1,12,6,11,19757
687,8,380,9,1,1,1.6,75840,0,1,1,4,15,6743
761,44,477,9,0,2,1.8,120000,0,1,11,10,15,12231
1624,28,229,9,1,1,3.5,109139,0,1,1,12,16,5018
0,28,110,3,0,4,1.7,109000,2,1,14,8,19,12544
0,44,477,9,0,2,1.8,0,0,1,14,12,16,13485
474,11,43,9,1,5,1.4,95000,2,1,11,8,12,10036
1273,17,530,9,1,5,2.4,15149,0,1,14,12,5,16308
531,17,243,9,1,5,1.6,107523,0,1,14,4,13,20266
531,5,107,3,1,5,1.6,111937,0,1,14,4,13,13987
645,24,153,9,1,2,1.8,158000,2,1,7,8,14,16935
0,33,543,9,1,5,2.5,1200,2,1,12,6,18,10000
1399,24,506,4,1,2,3.5,148250,2,1,1,12,15,39201
0,44,163,9,0,5,2.5,105632,2,1,7,6,14,20385
629,33,370,4,0,5,1.6,50260,2,1,11,6,10,16308
585,24,153,3,1,2,1.8,188194,0,1,1,0,12,1725
1091,17,333,7,1,1,2.5,120000,0,1,1,4,9,36567
0,18,239,3,1,5,3.3,52000,0,1,1,2,13,31361
781,44,163,9,1,2,2.5,82000,0,1,5,10,13,24775
1091,44,163,9,0,5,2.5,123000,0,1,1,12,9,23521
1076,17,530,4,1,1,2.0,4654,0,1,12,4,5,79616
0,15,203,4,0,5,2.4,117000,0,1,12,6,19,17249
1076,17,530,4,1,5,2.0,5900,0,1,7,4,5,87927
0,12,277,9,1,5,2.0,76800,0,1,1,6,12,14113
761,44,477,3,0,2,1.8,162424,0,1,14,0,15,14426
0,33,441,3,0,5,1.5,145000,0,1,6,4,19,7213
353,44,477,3,1,2,1.8,123778,0,1,7,12,10,4234
1249,17,333,10,1,1,2.5,143629,0,1,1,4,8,35846
738,5,207,9,0,5,1.4,49439,0,1,7,6,8,18033
770,17,587,4,1,1,1.7,156000,0,1,12,4,9,30282
531,17,243,9,1,5,1.6,132421,0,1,12,4,13,20005
642,41,375,4,1,1,2.0,112295,0,1,14,4,13,21953
781,42,282,4,0,5,2.5,138000,0,1,14,12,13,12544
0,5,206,9,0,5,1.4,170000,1,1,14,10,11,17249
1832,28,610,7,0,1,2.2,237000,1,1,12,4,20,15681
760,5,206,9,1,5,1.8,41253,0,1,4,4,15,5328
687,17,243,9,1,5,1.6,112417,0,1,12,4,15,14069
0,2,50,9,1,5,2.0,120162,2,1,14,16,13,36065
431,22,447,9,0,2,2.0,75851,0,1,14,10,9,26030
638,22,446,9,1,5,2.0,45504,0,1,1,4,11,14113
0,44,358,7,0,4,2.4,200000,2,1,12,2,23,9408
0,28,118,9,1,5,2.4,250000,0,1,7,4,19,12544
0,44,493,4,1,5,2.0,202000,0,1,12,0,24,10036
650,5,206,9,0,5,1.4,107200,0,1,1,6,9,15681
259,5,613,3,1,2,1.4,138491,0,1,1,0,11,3763
0,44,477,9,0,2,1.5,244800,0,1,6,6,17,12231
1055,24,505,4,1,2,3.5,138038,0,1,14,12,12,1019
1399,28,229,9,1,5,3.5,205968,0,1,14,12,15,1646
0,1,486,4,1,5,3.2,280000,2,1,14,12,15,23834
0,12,259,4,1,2,2.5,169000,0,1,2,6,16,21326
761,44,477,3,1,2,1.8,159382,0,1,14,12,15,3293
697,28,610,7,1,1,2.2,196000,2,1,6,8,13,34497
891,17,530,4,1,1,2.0,176927,0,1,1,4,9,40057
394,44,163,9,1,2,2.5,179381,0,1,1,12,11,11133
0,27,156,4,0,5,2.5,273600,2,1,1,8,15,17249
707,41,375,4,1,1,2.0,85600,0,1,14,4,14,24415
0,33,370,4,1,5,1.6,49000,0,1,14,10,10,24148
639,17,545,9,1,4,2.0,312690,0,1,12,4,11,11604
609,44,163,9,1,2,2.5,35058,0,1,14,12,7,18817
629,41,83,4,1,5,1.6,120641,0,1,14,4,10,27105
0,22,472,9,0,5,1.2,94000,1,1,12,6,9,10976
1017,17,587,4,0,5,2.0,25000,0,1,1,11,8,28225
1047,17,243,9,1,5,1.6,149691,0,1,12,4,18,8320
640,42,637,4,1,5,2.0,108259,0,1,7,0,12,2744
1053,28,229,9,1,1,3.5,200179,0,1,1,12,11,30734
765,17,530,4,1,1,2.0,93555,0,1,14,4,10,49798
0,33,476,7,0,4,2.5,0,0,1,0,4,21,10000
836,41,498,4,1,1,2.7,80876,0,1,1,4,13,32311
765,17,587,4,1,1,2.0,70745,0,1,14,4,10,38445
1493,28,229,9,1,1,3.5,77205,0,1,7,12,9,1568
583,17,243,9,1,5,1.6,115934,0,1,1,4,14,20005
765,17,530,4,1,1,2.0,115459,0,1,2,4,10,45436
697,44,196,9,1,5,1.8,152630,0,1,14,12,10,4861
917,2,624,4,1,5,3.0,168395,0,1,1,12,12,13485
836,17,545,9,1,5,2.0,122426,0,1,14,4,15,13953
1077,17,530,4,1,1,2.0,31327,0,1,14,4,6,68148
919,22,159,9,1,5,3.0,61463,0,1,12,4,13,17876
475,5,613,3,1,2,1.4,162190,0,1,2,0,13,4547
891,17,545,9,1,4,2.0,257102,0,1,12,4,9,15681
790,5,206,9,1,5,1.6,38413,0,1,1,4,16,6595
585,17,243,9,1,5,1.8,141603,0,1,2,12,12,2195
0,28,118,9,1,5,1.8,153000,0,1,12,6,21,12544
765,17,530,4,1,1,2.0,95200,0,1,7,4,10,37580
400,44,91,10,1,2,1.5,9942,0,1,7,4,7,45825
1172,28,229,9,1,1,3.5,119379,0,1,12,12,14,16621
790,5,380,9,1,5,1.6,138205,0,1,14,4,16,11964
0,27,418,7,1,4,2.5,143564,2,1,14,8,12,18346
584,15,188,9,1,5,1.8,111149,0,1,3,12,11,4234
831,17,587,4,1,5,1.6,41551,0,1,1,4,8,51689
730,17,243,9,1,5,1.6,71672,0,1,14,4,9,30596
749,17,530,4,1,5,2.4,127200,0,1,1,8,11,34497
1058,28,229,9,1,5,3.5,70000,0,1,14,11,13,15681
784,15,188,3,1,5,1.5,41018,0,1,14,4,8,61471
707,41,83,4,1,1,2.0,107479,0,1,14,4,14,20005
784,15,270,3,1,5,1.5,49000,0,1,14,4,8,39615
730,17,80,9,1,1,1.6,32104,0,1,14,4,9,15681
1017,17,545,9,1,5,2.0,78476,0,1,1,4,8,46223
503,44,91,3,1,2,1.5,120800,0,1,14,4,13,23110
585,44,477,3,0,5,1.8,140000,0,1,14,6,12,15681
552,12,277,9,0,5,1.0,33600,0,1,1,8,8,18817
765,5,408,9,1,1,2.0,133988,0,1,14,4,10,27770
1345,41,498,4,1,1,2.5,64459,0,1,12,4,17,8467
769,5,174,4,1,1,2.2,106000,0,1,1,4,14,19482
687,8,380,9,1,5,1.6,140000,0,1,7,4,15,8674
738,5,207,9,0,5,1.4,43107,0,1,12,8,8,16778
915,2,54,9,1,1,3.0,83600,0,1,1,12,11,15524
382,17,545,9,1,2,2.4,141000,2,1,14,12,11,21326
1141,24,337,9,1,2,2.4,264000,2,1,2,10,16,17249
1058,28,229,9,1,5,3.5,64000,2,1,7,12,13,34497
1399,24,505,4,1,2,3.5,186005,0,1,12,12,15,13172
0,44,479,3,0,2,1.5,120000,0,1,14,6,11,17249
978,44,196,9,1,5,1.8,54307,0,1,1,12,6,3293
639,41,375,4,1,1,2.0,134368,0,1,1,4,11,25512
730,17,243,9,1,4,1.6,74909,0,1,12,4,9,27504
0,33,575,3,1,5,1.5,171000,0,1,13,4,21,7995
0,44,477,9,0,2,1.8,196000,0,1,7,1,14,17876
0,12,427,2,0,1,2.2,230000,0,1,1,4,21,6899
707,41,83,4,1,1,2.0,148494,0,1,12,4,14,17042
1850,24,502,4,1,2,3.5,244731,0,1,1,12,17,7997
730,17,587,4,1,5,1.6,27000,2,1,14,12,9,49237
707,41,375,4,1,1,2.0,117700,0,1,7,4,14,24709
0,47,323,3,0,5,2.0,195000,2,1,12,6,20,9408
0,15,270,3,0,5,1.3,147857,0,1,2,4,15,14115
765,17,530,4,1,1,2.0,153958,0,1,14,4,10,44247
779,44,163,9,1,2,2.5,190549,0,1,1,12,12,5018
501,33,410,3,1,5,1.5,110000,0,1,1,4,11,19883
1481,28,306,4,1,5,3.0,51824,0,1,14,12,8,37947
836,41,83,4,1,1,2.0,237003,0,1,12,4,15,15718
0,1,73,9,1,5,1.8,259200,2,1,7,6,21,9300
765,28,303,4,1,5,2.0,37786,0,1,14,0,10,1019
639,17,530,4,1,1,2.0,151000,0,1,1,4,11,40976
765,17,318,1,1,5,2.0,93000,0,1,14,4,10,38737
0,28,122,9,1,5,3.0,135000,2,1,1,10,19,15053
0,15,270,3,0,5,1.3,185000,0,1,7,6,16,8781
891,17,530,4,1,1,2.0,120923,0,1,14,4,9,44890
0,28,8,9,0,0,2.0,0,1,1,1,2,25,5488
0,5,613,3,0,6,1.8,201193,0,1,11,4,12,18189
0,28,544,1,0,5,1.0,37000,2,1,14,8,9,29793
0,36,178,4,1,5,3.5,171000,2,1,1,10,14,56450
531,17,243,9,1,5,1.6,36239,0,1,7,4,13,20005
0,43,330,4,0,5,2.7,86000,0,1,1,8,19,14426
1823,44,341,8,0,5,3.5,12000,2,1,7,12,7,68994
0,44,477,3,0,2,1.8,1000,2,1,12,8,15,16308
1054,28,556,6,0,1,2.2,175000,1,1,14,2,16,20385
586,24,153,3,1,2,1.8,174106,0,1,14,0,13,1490
502,44,91,3,1,2,1.5,113400,0,1,2,4,12,13946
843,44,477,9,0,2,1.5,216000,0,1,12,4,17,10820
761,8,380,9,1,5,1.8,46527,0,1,1,4,15,10192
0,12,290,9,1,5,2.5,312000,0,1,12,6,16,15367
980,33,534,9,1,5,1.8,30184,0,1,11,12,7,2979
595,44,91,3,1,5,1.5,28000,0,1,1,4,10,53317
645,28,120,9,1,5,1.8,24000,2,1,11,10,14,28225
431,12,290,9,1,2,2.0,194974,0,1,1,0,9,8781
748,5,5,9,1,5,2.4,96973,0,1,1,4,13,12544
750,5,408,9,1,1,2.0,61260,0,1,14,4,10,16621
730,5,107,3,1,5,1.6,60805,0,1,8,4,9,24283
1399,24,505,4,1,2,3.5,186005,0,1,12,12,15,13328
0,1,75,9,1,5,2.7,0,0,1,12,0,23,4800
585,17,243,9,0,5,1.8,91200,2,1,12,6,12,15367
1528,12,581,6,0,1,2.4,250000,1,1,14,0,18,13172
770,17,587,4,1,1,1.7,106553,0,1,14,4,9,34836
502,12,290,9,0,5,1.5,100000,0,1,1,8,12,19444
0,37,421,10,0,1,1.5,250000,1,1,12,4,19,12074
707,17,545,9,1,5,2.0,155127,0,1,7,4,14,15132
891,17,545,9,1,4,2.0,292837,0,1,12,4,9,11290
1079,20,267,4,1,5,2.0,26701,0,1,7,12,7,3293
1493,28,229,9,1,1,3.5,77205,0,1,7,12,9,1568
419,33,410,3,1,5,1.2,187175,0,1,1,4,12,4265
0,44,477,3,1,4,1.5,120000,0,1,14,4,17,14113
0,12,583,2,0,1,1.8,235000,1,1,14,4,21,7840
0,17,243,9,0,5,1.8,45000,0,1,12,8,12,15994
779,44,172,9,1,5,2.5,115123,2,1,1,12,12,21953
0,44,289,10,0,5,1.5,150000,0,1,12,12,21,6899
583,17,243,9,1,5,1.6,137213,0,1,7,4,14,23239
0,33,441,9,0,5,1.5,16023,0,1,14,4,20,8311
0,38,0,9,0,1,2.2,200000,1,1,1,0,22,7840
924,15,343,4,1,5,1.8,94339,0,1,14,12,8,9565
1273,24,350,9,1,5,3.5,80856,0,1,1,12,10,2352
0,27,475,7,0,5,1.8,10270,0,1,7,2,22,6272
919,2,624,4,1,1,3.0,274098,0,1,14,0,13,7213
1172,12,570,9,1,5,3.5,112000,0,1,12,4,14,13739
640,12,128,3,1,2,2.0,111467,2,1,1,12,12,16935
687,17,346,2,1,1,1.6,156000,1,1,0,12,15,10976
0,35,25,3,0,5,1.6,84000,0,1,2,6,22,6899
690,5,409,9,0,5,1.5,112000,2,1,14,12,9,26657
528,17,243,9,1,5,1.6,164649,0,1,7,4,11,15624
0,28,219,9,1,1,2.2,215000,1,1,2,8,22,9722
1176,17,530,7,1,1,2.2,14480,0,1,14,4,6,106668
1079,17,530,4,1,1,2.0,61640,0,1,2,4,7,56513
1493,28,229,9,1,1,3.5,77205,0,1,7,12,9,1568
0,12,290,9,1,5,2.0,115000,2,1,4,10,11,19444
0,44,359,3,0,5,1.3,190000,0,1,12,0,23,8781
609,44,163,9,1,2,2.5,35058,0,1,14,12,7,18817
790,8,380,9,1,5,1.6,50549,0,1,12,4,16,6899
777,44,166,9,1,5,2.5,133000,2,1,1,10,11,22580
1163,44,611,3,0,5,1.0,39000,0,1,1,10,15,6586
978,44,196,9,1,5,1.8,54307,0,1,1,12,6,3293
891,17,530,4,1,1,2.0,49515,0,1,14,4,9,51965
531,17,243,9,1,5,1.6,104997,0,1,14,4,13,20005
586,44,477,3,0,2,1.8,180000,0,1,14,10,13,11917
586,44,482,3,0,2,1.8,68846,0,1,11,8,13,18817
784,15,270,3,1,5,1.5,9000,0,1,1,4,8,42538
639,17,545,9,1,4,2.0,185302,0,1,14,4,11,13799
503,15,270,9,1,5,1.5,167158,0,1,7,0,13,2038
765,17,545,9,1,4,2.0,278223,0,1,12,4,10,10663
639,47,360,9,1,5,2.0,185000,2,1,7,8,11,9408
0,47,323,3,0,1,1.9,290000,1,1,7,4,19,11917
521,5,613,3,1,2,1.4,288778,0,1,1,12,14,2666
0,24,337,9,1,2,2.4,100000,2,1,12,8,16,26030
1537,44,339,9,1,2,3.3,318358,0,1,1,12,16,1019
891,17,545,9,1,4,2.0,268872,0,1,14,4,9,16308
779,42,282,4,1,5,2.5,84000,0,1,14,10,12,22580
640,12,290,9,1,2,2.0,88660,0,1,14,12,12,22580
0,1,73,9,1,5,2.0,167000,2,1,2,4,15,17249
1347,17,333,7,1,1,2.5,52169,0,1,2,4,17,15524
639,17,545,9,1,5,2.0,129445,0,1,12,10,11,13172
1823,44,339,4,1,5,3.5,47002,0,1,14,12,7,26971
790,17,243,9,1,5,1.6,133207,0,1,1,4,16,11422
891,12,290,9,1,5,2.0,93354,0,1,14,12,9,5018
0,12,581,6,0,1,2.4,13000,1,1,1,4,22,2300
753,17,545,9,1,2,2.4,0,0,1,11,0,13,1176
640,17,530,4,1,1,2.0,139488,0,1,1,4,12,39226
584,17,243,9,0,5,1.8,78000,2,1,7,8,11,15994
1091,17,333,7,1,1,2.5,104697,0,1,12,4,9,41886
900,17,545,9,1,5,2.4,120000,0,1,3,4,10,39458
640,17,530,4,1,1,2.0,179067,0,1,1,4,12,28589
333,42,637,4,1,2,2.0,99200,2,1,6,12,11,31047
891,17,545,9,1,4,2.0,258942,0,1,12,4,9,15681
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
0,47,362,9,1,5,1.8,70000,2,1,1,12,11,20385
770,17,587,4,1,1,1.7,88230,0,1,2,4,9,39226
333,12,290,9,1,2,2.0,137328,0,1,12,0,11,4861
531,33,370,4,1,5,1.6,173576,0,1,11,0,13,3763
1172,28,401,4,1,1,3.5,186542,0,1,14,12,14,2038
0,17,545,9,1,5,2.0,27200,0,1,1,6,14,15681
0,43,608,4,0,5,2.0,222478,0,1,6,2,24,6586
843,44,477,3,1,2,1.5,288000,0,1,7,4,17,10400
790,17,346,3,1,1,1.6,75125,0,1,7,4,16,10349
697,15,188,9,1,5,1.8,80542,0,1,7,12,10,2038
891,17,545,9,1,4,2.0,253373,0,1,12,4,9,11290
585,24,153,9,1,2,1.8,0,0,1,11,0,12,1333
0,2,30,9,0,5,2.2,167815,2,1,2,4,24,9722
0,33,536,7,0,5,2.0,195000,0,1,3,2,20,9722
1091,17,333,7,1,1,2.5,110189,0,1,12,4,9,41387
1024,44,495,4,1,5,2.5,110571,2,1,1,10,15,24775
891,17,530,4,1,1,2.0,59000,0,1,7,4,9,54807
308,44,477,3,1,2,1.8,173605,0,1,7,12,11,4077
0,2,50,9,1,5,2.0,156800,2,1,1,12,12,42024
1325,33,90,9,1,5,2.5,30296,0,1,7,12,6,21326
765,17,545,9,1,4,2.0,309174,0,1,12,4,10,15053
0,44,477,3,0,2,1.5,183000,0,1,14,5,17,11917
1249,44,163,9,1,5,2.5,27560,0,1,7,12,8,14269
0,33,441,3,0,5,1.5,158000,0,1,1,6,20,4704
1399,28,229,9,1,5,3.5,205968,0,1,14,12,15,1646
1408,28,219,9,0,1,2.2,287458,1,1,1,8,18,19757
1017,17,545,9,1,4,2.0,31143,0,1,14,4,8,14113
0,17,352,4,1,5,2.0,104000,0,1,3,4,14,26030
915,1,76,3,1,5,3.0,191373,0,1,7,0,11,9565
642,2,50,9,1,5,2.0,184000,2,1,2,12,13,36065
640,1,73,9,1,5,2.0,174941,0,1,1,12,12,2117
836,17,587,4,1,1,2.0,221000,0,1,14,4,15,23138
836,17,530,4,1,1,2.0,188083,0,1,1,4,15,23138
0,12,290,9,1,2,2.0,27000,0,1,2,10,8,28852
770,17,587,4,1,1,1.7,100184,0,1,14,4,9,45210
707,17,545,9,1,5,2.0,179352,0,1,1,4,14,16599
0,27,213,3,0,0,1.4,185000,1,1,2,4,22,7213
382,17,545,9,1,2,2.4,11000,2,1,14,12,11,17876
730,17,243,9,1,1,1.6,33017,0,1,14,4,9,23207
836,17,587,4,1,1,2.0,167512,0,1,7,4,15,22063
687,17,243,9,1,5,1.6,180093,0,1,1,4,15,11704
1399,28,229,9,1,5,3.5,205968,0,1,14,12,15,1646
1267,44,91,3,0,2,1.5,129000,0,1,12,6,12,10349
790,8,319,9,1,5,1.6,91930,0,1,12,4,16,3763
1292,23,509,4,1,1,3.0,84110,0,1,1,12,9,17876
0,33,571,9,0,5,2.3,95000,0,1,12,6,22,7213
574,15,355,3,1,2,1.3,210758,0,1,12,0,15,2509
517,24,505,4,1,2,3.5,65000,2,1,1,12,11,59583
639,47,363,9,0,1,2.0,185000,0,1,14,6,11,15053
1079,44,136,4,1,5,2.0,38712,0,1,14,12,7,10349
777,17,333,7,1,1,2.5,120804,0,1,12,4,11,37000
1714,28,306,4,1,5,3.5,21178,0,1,1,12,8,37947
639,5,450,4,1,1,2.0,98565,0,1,12,4,11,22279
382,5,613,3,1,2,1.5,52062,0,1,2,0,8,26030
640,12,290,9,1,2,2.0,91000,0,1,14,8,12,13328
583,17,243,9,1,5,1.6,128147,0,1,14,4,14,17484
836,17,530,4,1,1,2.0,53114,0,1,12,4,15,14050
779,44,163,9,1,2,2.5,124912,0,1,14,12,12,3763
687,17,243,9,1,5,1.6,115528,0,1,1,4,15,15718
1537,44,339,4,1,2,3.3,251278,0,1,6,12,16,7997
891,17,587,4,1,1,2.0,47090,0,1,14,4,9,36564
528,17,243,9,1,1,1.6,32844,0,1,14,4,11,14113
0,31,458,4,0,5,2.0,250000,0,1,12,2,21,9408
779,44,163,9,1,2,2.5,136861,0,1,2,12,12,4861
271,44,479,3,1,2,1.5,252442,0,1,7,0,11,3136
0,28,118,9,1,1,2.2,1234,0,1,1,0,21,11604
1058,17,530,4,1,5,3.5,154782,0,1,7,12,13,3293
0,5,613,9,0,6,1.4,160000,0,1,14,10,13,24462
530,17,243,9,1,5,1.6,166447,0,1,14,4,12,14834
915,2,624,4,1,1,3.0,0,0,1,1,0,11,10349
1399,24,505,4,1,2,3.5,186005,0,1,12,12,15,13328
584,47,462,9,1,5,1.8,120000,1,1,14,10,11,16621
0,47,462,9,1,5,1.8,99000,2,1,12,9,10,17249
777,17,333,7,1,1,2.5,126970,0,1,12,4,11,34074
583,17,243,9,1,5,1.6,127500,0,1,14,4,14,14454
765,12,290,9,1,5,2.0,71454,0,1,1,0,10,16935
1172,28,229,9,1,1,3.5,122067,0,1,14,12,14,1019
978,44,196,9,1,5,1.8,39254,0,1,14,12,6,2822
779,44,102,9,1,2,2.5,51543,2,1,12,12,12,42337
585,17,251,9,1,5,1.8,117920,2,1,7,12,12,17876
345,44,479,3,0,2,1.5,131200,0,1,12,6,9,20071
1249,17,333,10,1,1,2.5,168645,0,1,12,4,8,37125
922,8,380,9,1,5,1.9,44521,0,1,12,4,16,5604
891,17,545,9,1,4,2.0,282994,0,1,12,4,9,15681
640,17,545,9,1,5,2.0,194210,0,1,1,4,12,16308
502,44,91,9,1,5,1.5,99600,0,1,15,4,12,16383
642,12,128,3,0,2,2.0,144000,0,1,7,6,13,8938
0,44,91,3,1,2,1.5,55000,0,1,1,12,12,18503
642,5,450,4,1,1,2.0,152587,0,1,7,4,13,19416
779,4,78,9,1,5,2.5,196770,0,1,14,12,12,6272
0,28,228,9,1,0,3.2,0,2,1,12,6,25,10976
1053,44,340,4,1,5,3.5,130000,2,1,4,10,11,66799
0,15,270,3,0,5,1.5,185000,1,1,14,2,19,9722
585,17,243,9,0,5,1.8,80000,0,1,3,6,12,14426
585,44,477,3,0,2,1.8,113000,0,1,2,12,12,10036
586,44,477,3,1,5,1.8,119230,0,1,12,8,13,20385
836,17,530,4,1,1,2.0,160118,0,1,1,4,15,20764
585,44,482,7,1,2,1.8,178314,0,1,14,12,12,3607
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
834,44,569,4,1,5,2.7,265558,0,1,14,12,12,14583
1091,5,353,9,1,5,2.5,73148,0,1,12,4,9,49058
1714,28,306,4,1,5,3.5,39814,0,1,1,0,8,4077
1017,28,303,4,1,5,2.0,44995,0,1,1,0,8,26030
934,44,493,4,0,5,2.5,73000,0,1,8,0,10,16308
0,17,243,9,0,5,1.8,108000,0,1,12,8,13,16935
574,15,355,3,1,2,1.3,187312,0,1,2,0,15,1803
1249,44,493,4,0,5,2.5,63000,0,1,12,12,8,43905
790,5,206,9,1,5,1.6,110000,0,1,12,4,16,5645
777,44,163,9,1,5,2.5,147845,0,1,7,8,11,23521
986,44,163,9,1,2,2.4,129170,0,1,1,12,15,1882
640,5,408,9,1,5,2.0,106048,0,1,1,4,12,24283
891,17,530,4,1,1,2.0,135264,0,1,1,4,9,43548
891,17,587,4,1,1,2.0,108782,0,1,12,4,9,34905
639,31,453,4,0,5,2.0,77000,2,1,1,10,11,22266
528,17,243,9,1,5,1.6,120000,0,1,12,4,11,25591
640,17,545,9,1,4,2.0,21500,0,1,12,4,12,7683
934,42,282,4,1,5,2.5,90392,0,1,14,0,10,6899
1832,28,610,7,1,1,2.2,275000,1,1,2,4,20,18817
1111,15,270,3,0,2,1.3,67000,0,1,14,2,13,8154
1018,28,300,4,1,1,3.0,103000,2,1,14,6,14,51432
1018,12,259,4,1,5,3.0,158349,0,1,14,12,14,1490
0,33,430,4,1,0,3.5,155200,0,1,12,8,20,20385
831,17,587,4,1,5,1.6,44844,0,1,1,4,8,52696
1017,17,545,9,1,5,2.0,54930,0,1,14,4,8,50018
0,44,477,9,0,2,1.5,180000,0,1,2,8,18,11604
880,17,243,9,1,5,1.6,65734,0,1,2,4,7,33575
642,5,450,4,1,1,2.0,132043,0,1,14,4,13,23207
1091,17,333,7,1,1,2.5,109629,0,1,12,4,9,36235
0,15,270,3,0,5,1.5,110325,0,1,7,12,12,16308
862,47,462,9,1,5,2.5,107000,2,1,14,8,14,16621
891,17,530,4,1,1,2.0,102313,0,1,14,4,9,53154
1011,12,266,4,1,5,2.3,99742,0,1,14,4,9,78048
0,5,206,9,0,5,1.4,140000,1,1,4,8,13,15681
862,42,282,4,0,5,2.5,102000,2,1,1,10,14,6272
1141,44,163,9,0,5,2.4,125000,0,1,5,4,16,16935
1058,28,229,9,1,1,3.5,128202,0,1,1,12,13,4861
0,2,50,9,1,5,3.0,184000,2,1,12,12,16,15994
1185,44,163,9,0,5,2.5,130000,0,1,11,8,16,12544
687,17,243,9,1,5,1.6,123594,0,1,12,4,15,18240
915,2,54,9,1,5,3.0,81000,2,1,12,14,11,53314
0,35,10,3,0,5,1.6,12700,0,1,12,6,17,6899
781,44,493,4,1,5,2.5,293029,0,1,1,12,13,1019
880,17,243,9,1,5,1.6,58515,0,1,14,4,7,34074
1405,2,624,4,1,1,3.0,229854,0,1,6,0,16,1803
629,17,243,9,1,5,1.6,117000,0,1,14,4,10,25889
1714,12,265,4,1,5,3.5,130499,0,1,1,12,8,11917
707,17,545,9,1,4,2.0,45600,0,1,12,4,14,7527
777,44,163,9,1,5,2.5,53310,0,1,1,12,11,8938
502,12,290,9,0,5,1.5,100000,0,1,1,8,12,19444
531,17,243,9,1,5,1.6,41279,0,1,14,4,13,16778
1077,17,530,4,1,1,2.0,56000,0,1,7,4,6,80074
642,5,206,9,1,1,2.0,104967,0,1,7,4,13,13987
1024,17,333,7,1,1,2.5,45780,0,1,1,4,15,26196
0,33,619,4,0,5,2.0,135000,0,1,5,2,23,11604
0,44,477,3,0,2,1.8,0,0,1,14,8,13,13485
0,31,377,8,0,1,2.4,175000,1,1,14,2,15,23521
765,17,318,1,1,5,2.0,93000,0,1,14,4,10,38737
697,17,243,9,0,5,1.8,115200,2,1,5,8,10,17876
730,17,243,9,1,4,1.6,138241,0,1,7,4,9,21395
1823,28,306,4,1,5,3.5,9765,0,1,14,12,7,29793
1055,28,229,9,1,5,3.5,140800,0,1,1,0,12,15681
1266,44,91,3,0,2,1.5,98000,0,1,3,2,11,10000
1024,17,333,7,1,1,2.5,71517,0,1,15,4,15,7317
642,41,375,4,1,1,2.0,86651,0,1,1,4,13,24709
585,15,188,9,1,5,1.8,90000,0,1,12,4,12,27911
0,33,441,9,0,4,1.5,2000,0,1,2,2,20,7213
640,41,498,4,1,1,2.0,69415,0,1,14,4,12,42692
0,2,631,4,1,5,3.0,19200,2,1,14,0,17,62722
